intern_id,department,location,duration,mentor_meetings,status
4414,Engineering,Washington,6,2,Dropped Out
4415,Data Science,New Jersey,6,8,Completed
4416,Web Dev,New York,3,6,Completed
4417,HR,Hawaii,3,6,Completed
4418,Engineering,Alaska,9,7,Completed
4419,Engineering,Hawaii,3,5,Dropped Out
4420,Design,New Jersey,9,4,Dropped Out
4421,Marketing,New Jersey,6,6,Dropped Out
4422,Marketing,Alaska,3,8,Completed
4423,HR,Alaska,3,4,Dropped Out
4424,Design,Alaska,3,5,Completed
4425,Design,Hawaii,3,7,Dropped Out
4426,Design,Illinois,6,6,Dropped Out
4427,HR,Nebraska,9,4,Dropped Out
4428,Marketing,Texas,9,4,Completed
4429,Design,Alaska,3,10,Completed
4430,Data Science,Nebraska,9,4,Dropped Out
4431,Engineering,Texas,9,1,Completed
4432,Engineering,Hawaii,9,5,Dropped Out
4433,Web Dev,Nebraska,3,8,Completed
4434,Web Dev,Alaska,6,7,Completed
4435,HR,California,6,5,Dropped Out
4436,HR,New Jersey,3,3,Completed
4437,Engineering,Nebraska,9,1,Completed
4438,Data Science,Michigan,3,7,Completed
4439,Marketing,Michigan,3,3,Dropped Out
4440,Marketing,Nebraska,9,4,Dropped Out
4441,HR,Alaska,3,5,Completed
4442,Data Science,Washington,9,8,Dropped Out
4443,HR,Alaska,6,7,Completed
4444,Marketing,Hawaii,3,9,Completed
4445,HR,Alaska,3,3,Completed
4446,Design,Hawaii,6,10,Completed
4447,HR,Washington,6,1,Completed
4448,Engineering,California,9,1,Dropped Out
4449,HR,Hawaii,9,10,Dropped Out
4450,Engineering,New York,3,1,Completed
4451,Data Science,Michigan,3,2,Completed
4452,Marketing,New Jersey,9,2,Completed
4453,Web Dev,Michigan,6,7,Dropped Out
4454,Web Dev,Hawaii,3,9,Completed
4455,Marketing,New York,9,8,Dropped Out
4456,Web Dev,Illinois,9,4,Dropped Out
4457,HR,California,6,2,Completed
4458,Data Science,California,3,3,Completed
4459,Data Science,Illinois,6,10,Completed
4460,Marketing,New Jersey,6,5,Completed
4461,Web Dev,Washington,9,9,Dropped Out
4462,HR,Texas,9,8,Completed
4463,Data Science,New York,6,3,Dropped Out
4464,Data Science,Hawaii,6,9,Completed
4465,Design,Texas,9,10,Dropped Out
4466,Design,New Jersey,3,3,Completed
4467,Data Science,Washington,3,10,Completed
4468,Marketing,California,9,8,Completed
4469,Engineering,Hawaii,3,1,Dropped Out
4470,Engineering,Hawaii,3,4,Dropped Out
4471,HR,Washington,3,4,Dropped Out
4472,Data Science,Michigan,3,6,Completed
4473,Data Science,New York,3,2,Dropped Out
4474,Data Science,Washington,3,7,Completed
4475,Marketing,Alaska,9,5,Dropped Out
4476,Design,Alaska,6,10,Completed
4477,Data Science,Washington,6,6,Completed
4478,Data Science,California,3,6,Completed
4479,Web Dev,Washington,6,6,Completed
4480,Marketing,Nebraska,6,10,Completed
4481,HR,New Jersey,6,8,Dropped Out
4482,Data Science,Alaska,3,10,Completed
4483,Web Dev,Texas,3,4,Completed
4484,Engineering,Washington,9,10,Completed
4485,HR,Alaska,6,8,Completed
4486,Data Science,New Jersey,6,9,Completed
4487,Data Science,New Jersey,6,4,Completed
4488,Web Dev,Texas,3,1,Completed
4489,Marketing,Hawaii,6,3,Dropped Out
4490,Data Science,Nebraska,3,1,Completed
4491,Engineering,Washington,6,7,Completed
4492,Data Science,Illinois,9,1,Completed
4493,Engineering,Washington,6,4,Completed
4494,HR,Hawaii,3,1,Dropped Out
4495,HR,New York,3,2,Dropped Out
4496,Design,Michigan,6,1,Dropped Out
4497,Design,California,9,5,Dropped Out
4498,Engineering,Hawaii,6,7,Dropped Out
4499,Marketing,New Jersey,6,3,Completed
4500,Data Science,Illinois,3,8,Completed
4501,Data Science,California,6,5,Completed
4502,Design,Alaska,6,5,Dropped Out
4503,Engineering,Washington,9,5,Completed
4504,Data Science,California,3,8,Completed
4505,Data Science,Alaska,6,2,Completed
4506,Marketing,Michigan,3,2,Completed
4507,Web Dev,Alaska,6,8,Completed
4508,Design,Illinois,9,9,Completed
4509,Design,New Jersey,3,10,Dropped Out
4510,Web Dev,Hawaii,3,10,Completed
4511,Data Science,Texas,6,2,Completed
4512,Marketing,Hawaii,6,4,Dropped Out
4513,Marketing,Hawaii,3,8,Completed
4514,Design,Alaska,3,2,Completed
4515,Marketing,Washington,6,4,Dropped Out
4516,HR,California,9,10,Dropped Out
4517,Web Dev,Texas,3,1,Completed
4518,Data Science,Texas,9,2,Dropped Out
4519,HR,California,3,7,Completed
4520,Web Dev,California,3,1,Completed
4521,Engineering,New Jersey,3,1,Dropped Out
4522,Design,Illinois,9,2,Dropped Out
4523,Marketing,Michigan,3,4,Dropped Out
4524,Engineering,Illinois,6,7,Completed
4525,Marketing,California,3,4,Completed
4526,HR,Washington,9,5,Dropped Out
4527,Data Science,Nebraska,9,4,Dropped Out
4528,Data Science,Nebraska,6,4,Completed
4529,Data Science,Michigan,9,9,Completed
4530,Marketing,California,6,6,Completed
4531,Engineering,Nebraska,9,3,Dropped Out
4532,Data Science,Michigan,3,6,Completed
4533,Engineering,Texas,3,7,Completed
4534,Marketing,Michigan,6,7,Completed
4535,HR,Texas,3,8,Completed
4536,Engineering,New Jersey,3,4,Completed
4537,HR,Nebraska,6,1,Dropped Out
4538,Marketing,Michigan,3,6,Completed
4539,Marketing,Michigan,6,8,Completed
4540,Design,Michigan,3,5,Completed
4541,Marketing,Washington,9,3,Dropped Out
4542,Marketing,Michigan,9,4,Dropped Out
4543,Web Dev,Washington,9,8,Dropped Out
4544,Data Science,Hawaii,3,6,Completed
4545,Design,New Jersey,6,5,Completed
4546,Design,Hawaii,9,9,Dropped Out
4547,Design,New York,9,10,Dropped Out
4548,Web Dev,Hawaii,6,3,Completed
4549,HR,California,3,7,Completed
4550,Marketing,Texas,6,9,Completed
4551,Data Science,California,6,4,Completed
4552,Engineering,Illinois,3,10,Completed
4553,HR,Hawaii,6,10,Completed
4554,Marketing,Nebraska,9,3,Dropped Out
4555,Web Dev,Alaska,6,1,Dropped Out
4556,Marketing,Hawaii,3,9,Completed
4557,Marketing,New Jersey,6,1,Dropped Out
4558,Web Dev,Hawaii,9,2,Completed
4559,Design,Washington,6,9,Completed
4560,Design,Illinois,6,5,Dropped Out
4561,Data Science,Michigan,6,4,Completed
4562,Data Science,Illinois,6,9,Completed
4563,Design,Illinois,6,9,Dropped Out
4564,HR,Texas,3,2,Dropped Out
4565,Engineering,Alaska,3,3,Completed
4566,Marketing,Illinois,3,3,Completed
4567,Engineering,Texas,3,5,Completed
4568,Marketing,Michigan,3,3,Dropped Out
4569,Design,California,3,10,Completed
4570,Data Science,Michigan,9,6,Dropped Out
4571,HR,Nebraska,3,2,Dropped Out
4572,Data Science,Illinois,3,6,Completed
4573,Engineering,Illinois,3,6,Dropped Out
4574,Data Science,California,6,2,Dropped Out
4575,Design,New Jersey,3,6,Completed
4576,HR,Illinois,3,6,Completed
4577,Engineering,Alaska,3,6,Dropped Out
4578,HR,New York,9,5,Dropped Out
4579,Marketing,Illinois,9,7,Dropped Out
4580,Data Science,New York,9,5,Completed
4581,HR,Michigan,3,1,Dropped Out
4582,Web Dev,Hawaii,6,9,Completed
4583,Data Science,New Jersey,6,3,Dropped Out
4584,Marketing,Texas,3,2,Completed
4585,HR,Washington,3,10,Dropped Out
4586,Engineering,New Jersey,3,6,Completed
4587,Marketing,Washington,6,8,Dropped Out
4588,Web Dev,Michigan,3,2,Completed
4589,HR,New Jersey,3,4,Dropped Out
4590,Design,Texas,3,2,Dropped Out
4591,Data Science,Washington,6,9,Completed
4592,Engineering,California,9,10,Dropped Out
4593,Design,Alaska,6,2,Completed
4594,HR,New Jersey,6,10,Completed
4595,HR,Michigan,6,2,Dropped Out
4596,Marketing,Illinois,3,5,Completed
4597,HR,Texas,3,5,Dropped Out
4598,Engineering,Washington,9,7,Dropped Out
4599,Design,Washington,9,1,Dropped Out
4600,Engineering,Alaska,6,2,Completed
4601,Web Dev,Washington,3,6,Completed
4602,Web Dev,New York,3,2,Completed
4603,Data Science,Nebraska,3,4,Dropped Out
4604,Data Science,New York,9,10,Completed
4605,Web Dev,Washington,6,6,Completed
4606,HR,Texas,9,7,Completed
4607,Engineering,New Jersey,6,10,Completed
4608,Web Dev,Michigan,3,5,Completed
4609,Data Science,Illinois,3,8,Completed
4610,Web Dev,New Jersey,3,6,Completed
4611,HR,California,6,5,Dropped Out
4612,Web Dev,New Jersey,3,4,Completed
4613,Engineering,New Jersey,6,6,Completed
4614,Design,Michigan,6,6,Dropped Out
4615,HR,Alaska,3,6,Completed
4616,Data Science,Washington,3,1,Dropped Out
4617,Engineering,Alaska,3,6,Completed
4618,Web Dev,California,6,1,Completed
4619,Web Dev,Hawaii,3,5,Completed
4620,Design,Illinois,3,7,Completed
4621,Data Science,New York,9,1,Completed
4622,Data Science,Illinois,6,1,Completed
4623,Marketing,Washington,6,6,Completed
4624,Data Science,Illinois,6,7,Completed
4625,Design,Nebraska,9,6,Dropped Out
4626,Marketing,New York,6,5,Dropped Out
4627,Marketing,California,3,6,Dropped Out
4628,Web Dev,Washington,3,3,Completed
4629,Web Dev,Texas,6,9,Dropped Out
4630,Data Science,California,6,5,Completed
4631,Marketing,Nebraska,6,2,Completed
4632,Web Dev,New York,9,10,Completed
4633,Design,Michigan,9,10,Dropped Out
4634,Web Dev,Nebraska,3,7,Dropped Out
4635,HR,California,3,3,Dropped Out
4636,HR,Washington,3,1,Completed
4637,Web Dev,Hawaii,6,3,Dropped Out
4638,Marketing,Washington,3,9,Completed
4639,Marketing,New York,3,5,Completed
4640,Engineering,Hawaii,3,7,Completed
4641,HR,Alaska,3,3,Completed
4642,Design,New York,3,4,Completed
4643,Marketing,New York,3,1,Dropped Out
4644,Data Science,Nebraska,6,3,Completed
4645,HR,Washington,3,7,Completed
4646,Design,California,3,4,Dropped Out
4647,Design,Michigan,9,2,Dropped Out
4648,Marketing,Illinois,9,5,Dropped Out
4649,Design,New Jersey,3,5,Completed
4650,Marketing,Michigan,3,2,Completed
4651,Web Dev,Illinois,6,6,Dropped Out
4652,HR,Alaska,3,10,Completed
4653,Engineering,California,3,4,Completed
4654,Web Dev,Washington,3,1,Completed
4655,HR,Texas,3,3,Completed
4656,Marketing,New York,6,9,Completed
4657,HR,Michigan,9,10,Dropped Out
4658,Marketing,Illinois,6,7,Dropped Out
4659,Web Dev,Texas,6,6,Dropped Out
4660,Data Science,Michigan,3,1,Completed
4661,Data Science,California,6,9,Completed
4662,HR,Washington,3,9,Completed
4663,Data Science,Hawaii,3,1,Dropped Out
4664,Marketing,Michigan,6,6,Dropped Out
4665,Design,Michigan,9,7,Completed
4666,Marketing,Washington,3,2,Completed
4667,Design,Alaska,9,10,Dropped Out
4668,Web Dev,Nebraska,3,8,Dropped Out
4669,Engineering,Michigan,3,8,Completed
4670,Design,Washington,3,6,Dropped Out
4671,Data Science,Nebraska,6,9,Completed
4672,Marketing,Washington,9,3,Dropped Out
4673,Web Dev,Washington,6,2,Dropped Out
4674,Data Science,Alaska,3,2,Completed
4675,Web Dev,Washington,3,6,Completed
4676,Engineering,California,6,7,Dropped Out
4677,Marketing,Michigan,3,6,Completed
4678,HR,Illinois,3,3,Dropped Out
4679,Marketing,Illinois,9,5,Dropped Out
4680,Engineering,Illinois,6,8,Completed
4681,Marketing,Washington,3,6,Completed
4682,HR,Texas,3,2,Dropped Out
4683,Design,Nebraska,3,7,Completed
4684,Web Dev,Nebraska,6,8,Dropped Out
4685,HR,Washington,9,4,Completed
4686,Data Science,California,6,1,Completed
4687,Engineering,California,3,2,Completed
4688,Design,New York,3,4,Completed
4689,Data Science,Washington,9,7,Completed
4690,Data Science,New Jersey,9,2,Dropped Out
4691,Engineering,Alaska,6,6,Completed
4692,Design,Illinois,3,2,Dropped Out
4693,Data Science,Alaska,6,7,Dropped Out
4694,Data Science,Illinois,9,2,Dropped Out
4695,Design,Hawaii,6,3,Dropped Out
4696,Marketing,Hawaii,6,9,Dropped Out
4697,Data Science,Washington,3,4,Completed
4698,Web Dev,Hawaii,3,5,Completed
4699,Design,Texas,3,9,Dropped Out
4700,Data Science,New York,9,7,Completed
4701,Engineering,California,6,8,Dropped Out
4702,HR,Texas,6,3,Dropped Out
4703,Web Dev,Alaska,3,4,Completed
4704,HR,Alaska,9,7,Completed
4705,HR,Hawaii,9,4,Dropped Out
4706,Data Science,California,3,2,Completed
4707,Web Dev,New York,9,10,Dropped Out
4708,Web Dev,Illinois,3,6,Completed
4709,Marketing,Texas,3,9,Completed
4710,HR,New York,3,2,Completed
4711,Web Dev,Michigan,9,1,Dropped Out
4712,Marketing,Nebraska,9,8,Completed
4713,Design,Hawaii,3,1,Completed
4714,Marketing,Illinois,6,1,Dropped Out
4715,Engineering,Michigan,6,3,Dropped Out
4716,Data Science,Illinois,9,5,Dropped Out
4717,Design,Illinois,3,9,Completed
4718,Design,Hawaii,6,10,Dropped Out
4719,Engineering,Illinois,6,2,Dropped Out
4720,Marketing,New York,3,1,Dropped Out
4721,Data Science,New York,3,1,Completed
4722,Marketing,Michigan,6,8,Completed
4723,Web Dev,Alaska,3,10,Completed
4724,Marketing,California,9,10,Completed
4725,Design,Texas,3,10,Completed
4726,Data Science,Texas,9,2,Dropped Out
4727,Marketing,New Jersey,3,9,Dropped Out
4728,Data Science,Hawaii,3,9,Completed
4729,Data Science,Washington,3,2,Completed
4730,Web Dev,Washington,6,3,Dropped Out
4731,Web Dev,Michigan,6,2,Completed
4732,Design,Illinois,3,6,Dropped Out
4733,Engineering,Illinois,3,7,Completed
4734,Data Science,Hawaii,6,6,Dropped Out
4735,Engineering,Nebraska,3,3,Completed
4736,Design,Alaska,6,3,Dropped Out
4737,Data Science,New Jersey,3,2,Completed
4738,Data Science,New York,6,2,Dropped Out
4739,HR,Illinois,6,5,Completed
4740,Engineering,New Jersey,9,8,Dropped Out
4741,Marketing,Texas,6,6,Dropped Out
4742,Web Dev,Nebraska,3,9,Completed
4743,Marketing,New York,3,5,Completed
4744,Engineering,Hawaii,6,10,Completed
4745,Web Dev,New Jersey,6,4,Completed
4746,Marketing,Michigan,9,9,Dropped Out
4747,HR,New York,6,10,Dropped Out
4748,Web Dev,Hawaii,6,5,Dropped Out
4749,Data Science,Washington,3,1,Dropped Out
4750,Marketing,Hawaii,3,5,Completed
4751,Web Dev,Hawaii,3,5,Completed
4752,HR,New York,3,5,Dropped Out
4753,Web Dev,Nebraska,6,2,Dropped Out
4754,Web Dev,New York,3,6,Completed
4755,HR,California,3,5,Completed
4756,Marketing,Alaska,3,2,Dropped Out
4757,Design,Nebraska,3,10,Completed
4758,Marketing,Michigan,3,8,Completed
4759,Engineering,Nebraska,6,6,Dropped Out
4760,HR,Texas,3,10,Dropped Out
4761,Marketing,Michigan,6,3,Dropped Out
4762,Web Dev,Washington,6,9,Dropped Out
4763,HR,New York,9,4,Dropped Out
4764,Data Science,Hawaii,3,3,Completed
4765,Marketing,New York,3,7,Completed
4766,HR,Texas,3,8,Dropped Out
4767,Marketing,New Jersey,3,7,Completed
4768,HR,Texas,9,1,Dropped Out
4769,Web Dev,California,6,1,Dropped Out
4770,Data Science,Hawaii,6,5,Completed
4771,Data Science,Hawaii,3,8,Completed
4772,Engineering,Illinois,6,10,Completed
4773,HR,New Jersey,3,3,Completed
4774,Marketing,Illinois,6,8,Completed
4775,Data Science,Washington,6,3,Dropped Out
4776,Data Science,Alaska,3,4,Completed
4777,Design,Alaska,3,10,Completed
4778,Design,New York,9,7,Completed
4779,Data Science,Alaska,3,3,Dropped Out
4780,HR,Hawaii,3,4,Completed
4781,Engineering,Texas,3,8,Completed
4782,Data Science,New Jersey,3,4,Completed
4783,Web Dev,New York,6,9,Dropped Out
4784,Marketing,New York,6,4,Dropped Out
4785,Engineering,New Jersey,6,4,Completed
4786,Web Dev,Hawaii,3,5,Dropped Out
4787,Engineering,Washington,6,1,Completed
4788,Web Dev,Washington,9,7,Completed
4789,Marketing,New York,3,9,Completed
4790,Marketing,Washington,3,9,Dropped Out
4791,Design,Hawaii,9,1,Dropped Out
4792,HR,California,3,6,Completed
4793,Web Dev,California,3,3,Dropped Out
4794,Design,Illinois,3,4,Dropped Out
4795,Web Dev,Nebraska,3,8,Dropped Out
4796,Design,Michigan,3,4,Completed
4797,Marketing,Alaska,3,8,Completed
4798,Engineering,Washington,6,4,Dropped Out
4799,Design,California,3,9,Completed
4800,Web Dev,Texas,9,6,Dropped Out
4801,Web Dev,New Jersey,3,1,Completed
4802,HR,Nebraska,9,10,Dropped Out
4803,Marketing,Illinois,9,2,Dropped Out
4804,Web Dev,Michigan,6,7,Dropped Out
4805,Data Science,California,9,10,Completed
4806,Engineering,Illinois,6,7,Dropped Out
4807,Design,Nebraska,9,3,Dropped Out
4808,HR,New Jersey,3,1,Dropped Out
4809,Engineering,Alaska,3,8,Completed
4810,Marketing,California,6,10,Dropped Out
4811,HR,New Jersey,3,10,Completed
4812,Design,Michigan,9,7,Dropped Out
4813,Design,Washington,9,10,Dropped Out
4814,Data Science,Nebraska,3,8,Completed
4815,Marketing,Michigan,9,1,Completed
4816,HR,Alaska,3,3,Dropped Out
4817,HR,New Jersey,3,2,Dropped Out
4818,Web Dev,Hawaii,6,1,Completed
4819,Data Science,Alaska,3,5,Completed
4820,Data Science,New York,6,3,Completed
4821,HR,California,6,10,Completed
4822,HR,Washington,3,8,Completed
4823,Engineering,Nebraska,6,6,Dropped Out
4824,Engineering,Texas,6,10,Dropped Out
4825,Engineering,New Jersey,3,9,Completed
4826,Data Science,Hawaii,3,9,Completed
4827,Web Dev,Texas,9,6,Dropped Out
4828,Design,California,9,2,Dropped Out
4829,Engineering,California,3,9,Completed
4830,Web Dev,Nebraska,3,2,Dropped Out
4831,Marketing,Hawaii,9,3,Dropped Out
4832,Engineering,California,6,6,Dropped Out
4833,Design,Texas,3,2,Dropped Out
4834,Marketing,Hawaii,6,5,Completed
4835,Marketing,Texas,3,2,Dropped Out
4836,Design,Alaska,6,4,Dropped Out
4837,Engineering,Michigan,3,3,Completed
4838,Data Science,Hawaii,3,5,Completed
4839,Design,Illinois,3,6,Dropped Out
4840,Design,Michigan,9,7,Dropped Out
4841,Design,Michigan,6,10,Completed
4842,Marketing,Hawaii,6,8,Dropped Out
4843,Web Dev,Washington,6,9,Completed
4844,Data Science,California,3,4,Completed
4845,Engineering,Alaska,9,4,Dropped Out
4846,Engineering,Washington,3,7,Completed
4847,Web Dev,Washington,9,10,Completed
4848,Design,Illinois,3,10,Completed
4849,Data Science,New Jersey,3,9,Completed
4850,Engineering,Hawaii,6,2,Dropped Out
4851,HR,Texas,6,6,Completed
4852,Engineering,California,9,10,Completed
4853,Design,Washington,6,10,Completed
4854,HR,Alaska,3,8,Completed
4855,Web Dev,New Jersey,9,5,Dropped Out
4856,Data Science,Illinois,3,5,Completed
4857,Web Dev,New York,9,8,Completed
4858,Web Dev,California,6,1,Dropped Out
4859,Data Science,New York,3,6,Completed
4860,Data Science,Michigan,3,10,Completed
4861,Engineering,Washington,3,9,Completed
4862,Engineering,Nebraska,3,6,Completed
4863,Data Science,California,3,7,Completed
4864,HR,Texas,3,4,Dropped Out
4865,Marketing,New Jersey,3,10,Completed
4866,Engineering,Alaska,6,1,Dropped Out
4867,Marketing,California,9,9,Completed
4868,HR,Texas,3,6,Dropped Out
4869,Data Science,Hawaii,3,3,Completed
4870,HR,New York,3,4,Completed
4871,Engineering,Hawaii,6,10,Completed
4872,Web Dev,New Jersey,9,6,Completed
4873,Data Science,Illinois,6,6,Completed
4874,Design,Washington,9,9,Dropped Out
4875,Marketing,California,6,4,Dropped Out
4876,HR,Nebraska,6,5,Completed
4877,Data Science,New York,3,5,Completed
4878,HR,New York,9,3,Dropped Out
4879,Data Science,California,9,2,Dropped Out
4880,Engineering,Michigan,6,8,Completed
4881,Engineering,Hawaii,9,10,Completed
4882,Engineering,New York,3,9,Completed
4883,HR,Texas,9,10,Dropped Out
4884,Design,Alaska,3,9,Dropped Out
4885,Engineering,Washington,3,5,Completed
4886,Data Science,New York,3,9,Completed
4887,Engineering,Texas,9,4,Completed
4888,Web Dev,New Jersey,9,2,Dropped Out
4889,Engineering,New Jersey,9,3,Dropped Out
4890,HR,Washington,9,1,Dropped Out
4891,Design,Michigan,3,5,Completed
4892,Web Dev,Nebraska,9,1,Dropped Out
4893,HR,Washington,9,1,Dropped Out
4894,HR,Illinois,6,7,Completed
4895,HR,Michigan,3,2,Completed
4896,Data Science,New York,6,8,Completed
4897,HR,Washington,9,6,Dropped Out
4898,Data Science,Hawaii,9,4,Dropped Out
4899,HR,New Jersey,9,9,Completed
4900,Marketing,Texas,9,10,Completed
4901,Web Dev,Washington,9,8,Completed
4902,Marketing,Hawaii,6,10,Completed
4903,HR,Michigan,6,3,Dropped Out
4904,Web Dev,Illinois,3,3,Completed
4905,Web Dev,Texas,6,4,Dropped Out
4906,Design,Alaska,6,9,Dropped Out
4907,Marketing,Illinois,9,9,Dropped Out
4908,Design,New York,3,5,Dropped Out
4909,Web Dev,Hawaii,3,9,Completed
4910,Data Science,Washington,3,6,Completed
4911,Web Dev,Washington,6,8,Dropped Out
4912,Design,California,6,8,Completed
4913,Marketing,New Jersey,3,10,Dropped Out
4914,HR,New York,3,7,Completed
4915,HR,Hawaii,3,4,Completed
4916,Marketing,Washington,3,4,Dropped Out
4917,HR,Alaska,3,6,Dropped Out
4918,HR,Texas,3,9,Completed
4919,Design,New York,3,7,Completed
4920,Marketing,Michigan,3,5,Dropped Out
4921,Engineering,Alaska,3,5,Dropped Out
4922,Data Science,Texas,9,8,Completed
4923,Data Science,Nebraska,3,6,Completed
4924,HR,New Jersey,3,1,Completed
